demand disruptions,RP_TPP,RT_TPP,AP_TPP,AT_TPP
79.32,3842.1378,853.8084,5488.768286,979.7479327
79.33,3842.576113,853.9058028,5489.394446,979.858553
79.34,3843.01445,854.0032111,5490.020643,979.9691796
79.35,3843.452813,854.100625,5490.646875,980.0798124
79.36,3843.8912,854.1980444,5491.273143,980.1904514
79.37,3844.329613,854.2954694,5491.899446,980.3010967
79.38,3844.76805,854.3929,5492.525786,980.4117482
79.39,3845.206513,854.4903361,5493.152161,980.522406
79.4,3845.645,854.5877778,5493.778571,980.63307
79.41,3846.083513,854.685225,5494.405018,980.7437402
79.42,3846.52205,854.7826778,5495.0315,980.8544167
79.43,3846.960613,854.8801361,5495.658018,980.9650995
79.44,3847.3992,854.9776,5496.284571,981.0757884
79.45,3847.837813,855.0750694,5496.911161,981.1864837
79.46,3848.27645,855.1725444,5497.537786,981.2971851
79.47,3848.715113,855.270025,5498.164446,981.4078928
79.48,3849.1538,855.3675111,5498.791143,981.5186068
79.49,3849.592513,855.4650028,5499.417875,981.629327
79.5,3850.03125,855.5625,5500.044643,981.7400534
79.51,3850.470013,855.6600028,5500.671446,981.8507861
79.52,3850.9088,855.7575111,5501.298286,981.9615251
79.53,3851.347613,855.855025,5501.925161,982.0722702
79.54,3851.78645,855.9525444,5502.552071,982.1830216
79.55,3852.225313,856.0500694,5503.179018,982.2937793
79.56,3852.6642,856.1476,5503.806,982.4045432
79.57,3853.103113,856.2451361,5504.433018,982.5153134
79.58,3853.54205,856.3426778,5505.060071,982.6260897
79.59,3853.981013,856.440225,5505.687161,982.7368724
79.6,3854.42,856.5377778,5506.314286,982.8476613
79.61,3854.859013,856.6353361,5506.941446,982.9584564
79.62,3855.29805,856.7329,5507.568643,983.0692577
